iter	Logloss
684	0.01639441618
685	0.01636576456
686	0.01634801099
687	0.01631983473
688	0.01630312055
689	0.01625513924
690	0.01622596623
691	0.0161897896
692	0.01616246136
693	0.01613608733
694	0.01611200376
695	0.01610929215
696	0.01607998595
697	0.01606617879
698	0.01605076891
699	0.01603558812
700	0.01602866708
701	0.01598464748
702	0.01593912825
703	0.01590850897
704	0.01589955497
705	0.01586435276
706	0.01582517401
707	0.01580039663
708	0.01576987167
709	0.01570008417
710	0.01565145239
711	0.0156171282
712	0.01558017349
713	0.01551920392
714	0.01547955858
715	0.01544490486
716	0.01540948322
717	0.01539177384
718	0.01538165935
719	0.01534531431
720	0.01530665013
721	0.01526483475
722	0.01524606265
723	0.01517046034
724	0.01514900344
725	0.01514081946
726	0.01512448794
727	0.01509949437
728	0.01507353235
729	0.01505809388
730	0.01501614446
731	0.01498951337
732	0.01498652255
733	0.01495479458
734	0.01492594293
735	0.01486680684
736	0.01485055172
737	0.01482594165
738	0.0147971287
739	0.01479464363
740	0.01474596537
741	0.01471577984
742	0.01468859774
743	0.01465884086
744	0.01463261286
745	0.01460824516
746	0.01455737702
747	0.01453415485
748	0.01450843146
749	0.01448359593
750	0.01445501503
751	0.01441716649
752	0.01439164919
753	0.01436288316
754	0.01433835096
755	0.01431745518
756	0.01429320727
757	0.01424039355
758	0.01421935554
759	0.01417301269
760	0.01414859387
761	0.01413002494
762	0.01407871284
763	0.01404913059
764	0.014030736
765	0.01400737071
766	0.01400002028
767	0.0139953332
768	0.01396962822
769	0.01395134521
770	0.01392353064
771	0.01389845875
772	0.0138812241
773	0.01383846861
774	0.01381107759
775	0.01377261574
776	0.01376081559
777	0.01374576153
778	0.01371882221
779	0.01368354565
780	0.01366018914
781	0.01363528467
782	0.01362118171
783	0.01359807647
784	0.01356051991
785	0.01353382301
786	0.01348836358
787	0.0134727457
788	0.0134503515
789	0.01344052425
790	0.01340338252
791	0.01339046516
792	0.01337354566
793	0.01335058946
794	0.01332544601
795	0.01329937194
796	0.01329248905
797	0.01326075935
798	0.01325407549
799	0.01323137618
800	0.01320195652
801	0.0131777317
802	0.01315042829
803	0.01313289926
804	0.01310367859
805	0.01309036516
806	0.01306621546
807	0.01304891803
808	0.01302634881
809	0.01299066335
810	0.01296972973
811	0.01294432272
812	0.01291969345
813	0.01290021727
814	0.01287791547
815	0.01285250371
816	0.01282967633
817	0.01282322436
818	0.01279793258
819	0.01278183332
820	0.01275627222
821	0.01273303215
822	0.01271620399
823	0.01269665332
824	0.01267547518
825	0.01266506164
826	0.01264495157
827	0.01262576631
828	0.01260771377
829	0.01259730495
830	0.01255463061
831	0.01253731389
832	0.01252685184
833	0.01250836291
834	0.01248560474
835	0.01246587438
836	0.01244268176
837	0.01242437586
838	0.01240664471
839	0.01238782724
840	0.01237748528
841	0.01236547716
842	0.01234272743
843	0.01233295533
844	0.01231513259
845	0.01229722538
846	0.01226339323
847	0.01223242656
848	0.01220624245
849	0.01219636062
850	0.01217823667
851	0.0121611516
852	0.01213673432
853	0.01212139111
854	0.01211099129
855	0.01210166533
856	0.01208487604
857	0.01207023509
858	0.01205022395
859	0.01203961106
860	0.01201565329
861	0.01200895051
862	0.01197812962
863	0.01195806753
864	0.01193224786
865	0.01191141931
866	0.01190258689
867	0.01188693585
868	0.0118609509
869	0.01184988552
870	0.01183122025
871	0.01180238609
872	0.01179330666
873	0.01177881741
874	0.011771983
875	0.01175007737
876	0.01173302193
877	0.0117265124
878	0.01168920641
879	0.0116690523
880	0.01164940941
881	0.01161947
882	0.0116027249
883	0.01156889764
884	0.01156024489
885	0.01154070754
886	0.01150127237
887	0.01149270204
888	0.01148481866
889	0.01144989623
890	0.01142345777
891	0.01141787731
892	0.01139951467
893	0.01137775995
894	0.01135843872
895	0.01134067156
896	0.01130549549
897	0.01127208688
898	0.01124947644
899	0.01121325702
900	0.01120531102
901	0.01118790376
902	0.01118404787
903	0.01116667081
904	0.01115948674
905	0.01115537156
906	0.01114170969
907	0.01113212083
908	0.01111077803
909	0.01110086106
910	0.01108316878
911	0.01107315413
912	0.01105757295
913	0.0110407544
914	0.01100766145
915	0.01099097893
916	0.01097655307
917	0.01095885448
918	0.01093761065
919	0.01091910717
920	0.0108928072
921	0.0108825041
922	0.01086427095
923	0.01084760993
924	0.01083413651
925	0.01081972163
926	0.01081273735
927	0.01079276003
928	0.01078609477
929	0.01076964161
930	0.01075162426
931	0.01073603466
932	0.01071316263
933	0.01068628221
934	0.01066932437
935	0.01064724685
936	0.01062839188
937	0.01060792852
938	0.01058588402
939	0.0105764151
940	0.01054813888
941	0.01052980647
942	0.01051515206
943	0.01050748575
944	0.01049384372
945	0.0104687024
946	0.01045756368
947	0.01045085352
948	0.01044892284
949	0.01044253826
950	0.01043849263
951	0.01043032802
952	0.0104205827
953	0.01041442821
954	0.01040245998
955	0.01039359607
956	0.01037184298
957	0.01035572339
958	0.01034051519
959	0.0103287382
960	0.01031079807
961	0.01029825409
962	0.0102944233
963	0.01028642841
964	0.01027921455
965	0.01027104309
966	0.0102596317
967	0.01024871011
968	0.01024696573
969	0.01023218485
970	0.01019714954
971	0.01018470819
972	0.01015520617
973	0.01015282044
974	0.01011967969
975	0.01009954454
976	0.01009778973
977	0.01008605323
978	0.01007583255
979	0.01007434462
980	0.01006937803
981	0.01005954666
982	0.01004552364
983	0.01001858908
984	0.01000948336
985	0.009997488453
986	0.00998610362
987	0.009975087457
988	0.009963562641
989	0.009961852237
990	0.009942171115
991	0.009935092394
992	0.009925630362
993	0.009905233437
994	0.009898523095
995	0.009888258304
996	0.009879312469
997	0.00987751664
998	0.009876508299
999	0.009855166702
